city_id,deaths_avoided,lower,upper,pm25_observed,pm25_no_depopulation,pm25_change
210700,234.323987316515,228.148590403459,241.448004728952,37.1398222355451,40.2183909627422,-3.0785687271971
210800,196.406785397809,191.176625416314,202.444277261072,35.3273206144965,38.5625404517236,-3.2352198372271
210900,131.204490489282,127.744624857291,135.203886612976,33.3822154187907,36.3278733278673,-2.9456579090766
211000,155.858967997787,151.803136186945,160.540428641525,37.5104934698819,41.073879311351,-3.5633858414691
211100,106.5757333404,103.798666124158,109.792577144758,38.2273106129575,41.7331738753896,-3.5058632624321
211200,224.667552981825,218.845822085757,231.412104411389,36.0668432552126,39.6645015036021,-3.59765824838949
211300,164.001004528471,159.713017776499,168.961640570093,31.528813566263,33.7454111586736,-2.2165975924106
211400,139.267305743396,135.587032216444,143.516908185563,33.9084017504123,36.0527884765403,-2.144386726128
220100,773.953521860327,753.074355133505,798.123396845631,39.0103958569659,43.1936130708196,-4.1832172138537
220200,323.65174291993,315.099536799682,333.54798024039,31.9753840458087,35.3071173479639,-3.3317333021552
220300,159.342215686682,155.144489287715,164.20942839444,36.2222174618065,39.8576237859697,-3.6354063241632
220400,94.9502049405642,92.4541094389926,97.8471312466983,34.4689726624732,38.2166748309668,-3.7477021684936
220500,146.068265315363,142.251754250562,150.499334278052,28.6023059619722,31.5902190506029,-2.9879130886307
220600,82.0250034791864,79.8251351433413,84.5638227396967,24.5411762470718,27.1604716817437,-2.6192954346719
220700,172.505640509137,167.959077281028,177.79372605554,33.4920222065242,37.0383310880689,-3.5463088815447
220800,110.448427367854,107.549500601645,113.81331085227,27.7134795689902,30.4439778432669,-2.7304982742767
230100,821.159220946424,798.969737925023,846.852870075401,32.1820085879075,35.706763267958,-3.52475468005051
230200,311.994924919818,303.75762068585,321.548507191626,25.5650380231828,28.3404385826071,-2.7754005594243
230300,128.636723494018,125.192824854689,132.614450464215,24.6394355873247,27.3004436083642,-2.6610080210395
230400,69.3397274302171,67.4627299073953,71.5084921810548,21.5125753118395,23.8317898326376,-2.3192145207981
230500,97.2849897583965,94.6580760461543,100.32130134198,23.9417569665604,26.5135593434797,-2.5718023769193
230600,213.006970598183,207.398555425776,219.513925187027,29.7445978238702,33.0521066220688,-3.3075087981986
230700,72.5915173048038,70.6132834396154,74.8743755364127,18.5935980571327,20.6835187966747,-2.089920739542
230800,155.95720727618,151.81236754139,160.765100164839,24.9715864094793,27.6580159525281,-2.6864295430488
230900,48.3396500324777,47.0642976261145,49.8230962329345,24.1411855763637,26.8052769402259,-2.6640913638622
231000,190.744496739382,185.58661268804,196.699425679242,23.0209222523651,25.6023338796726,-2.5814116273075
231100,83.8615674369657,81.671756649258,86.4020907256344,18.8200207115367,20.9795468693698,-2.1595261578331
231200,313.773680685543,305.569845467204,323.305511218288,31.123657683399,34.5523232020111,-3.4286655186121
