city_id,age_group,sex,population,pm25_observed,pm25_no_depopulation,mortality_rate,mortality_lower,mortality_upper,theta,alpha,mu,nu,c0
120000,35-39,female,569127,45.2378249527158,46.029764804055,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
130100,35-39,female,454066,49.3783042215998,49.9156938849632,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
130200,35-39,female,266204,41.2715987057364,42.4446905910556,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
130300,35-39,female,110336,35.3360910890741,36.7983807908616,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
130400,35-39,female,374514,53.285820586741,53.8030736650013,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
130500,35-39,female,294822,51.6112380352929,52.124710688618,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
130600,35-39,female,450733,43.8418113110291,44.4066514278566,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
130700,35-39,female,119732,26.7779352092453,27.2344651068716,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
130800,35-39,female,111719,26.208346411397,27.1552027191645,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
130900,35-39,female,247825,48.4032387247743,49.0113013807368,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
131000,35-39,female,225720,45.8715866167542,46.6051539026604,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
131100,35-39,female,151641,50.7690683326224,51.3131128726853,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
140100,35-39,female,212833,38.1905281672057,38.6541836227446,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
140200,35-39,female,105818,29.8290859413444,30.2364183028998,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
140300,35-39,female,43304,39.1417860494198,39.5776363048723,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
140400,35-39,female,108642,40.9891015833915,41.49988214668,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
140500,35-39,female,73464,42.3311228467202,42.9069893615337,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
140600,35-39,female,56849,31.0693753754433,31.4748860652488,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
140700,35-39,female,110286,39.0708765740523,39.5338958069412,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
140800,35-39,female,164053,47.8848243647004,49.0885574642064,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
140900,35-39,female,82053,32.0384878778986,32.4410994863817,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
141000,35-39,female,143026,41.5651287296916,42.366834717292,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
141100,35-39,female,118397,35.6011281926825,36.1457921433505,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
150100,35-39,female,140994,31.0898422547591,31.5872061979192,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
150200,35-39,female,102095,27.2383118656384,27.715043403935,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
150300,35-39,female,20100,35.4614656968734,36.1309601161844,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
150400,35-39,female,153346,22.8880216317052,24.3920188141774,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
150500,35-39,female,115176,28.4937357698645,31.2128034130099,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
150600,35-39,female,91418,31.0032638657095,31.568040059016,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
150700,35-39,female,81026,16.5281142076837,18.4364520826646,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
150800,35-39,female,54128,30.4886436045824,31.0050393063728,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
150900,35-39,female,49806,24.3746564213413,24.6463516795886,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
210100,35-39,female,368264,39.792075189897,43.8010994913433,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
210200,35-39,female,294406,33.1305099185892,35.7953001775171,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
210300,35-39,female,111144,34.6958591887728,37.8727667025375,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
210400,35-39,female,58582,30.2710214778864,33.3737997019879,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
210500,35-39,female,40965,28.5468783671338,31.4705260946615,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
210600,35-39,female,67179,28.8803824161294,31.7682238544993,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
210700,35-39,female,81760,37.1398222355451,40.2183909627422,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
210800,35-39,female,78706,35.3273206144965,38.5625404517236,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
210900,35-39,female,50406,33.3822154187907,36.3278733278673,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
211000,35-39,female,49037,37.5104934698819,41.073879311351,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
211100,35-39,female,47065,38.2273106129575,41.7331738753896,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
211200,35-39,female,68584,36.0668432552126,39.6645015036021,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
211300,35-39,female,77787,31.528813566263,33.7454111586736,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
211400,35-39,female,71477,33.9084017504123,36.0527884765403,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
220100,35-39,female,322333,39.0103958569659,43.1936130708196,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
220200,35-39,female,116393,31.9753840458087,35.3071173479639,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
220300,35-39,female,52830,36.2222174618065,39.8576237859697,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
220400,35-39,female,28434,34.4689726624732,38.2166748309668,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
220500,35-39,female,56115,28.6023059619722,31.5902190506029,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
220600,35-39,female,27807,24.5411762470718,27.1604716817437,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
220700,35-39,female,76584,33.4920222065242,37.0383310880689,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
220800,35-39,female,50728,27.7134795689902,30.4439778432669,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
230100,35-39,female,380156,32.1820085879075,35.706763267958,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
230200,35-39,female,138933,25.5650380231828,28.3404385826071,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
230300,35-39,female,45954,24.6394355873247,27.3004436083642,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
230400,35-39,female,27407,21.5125753118395,23.8317898326376,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
230500,35-39,female,38148,23.9417569665604,26.5135593434797,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
230600,35-39,female,102478,29.7445978238702,33.0521066220688,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
230700,35-39,female,23496,18.5935980571327,20.6835187966747,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
230800,35-39,female,74009,24.9715864094793,27.6580159525281,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
230900,35-39,female,24539,24.1411855763637,26.8052769402259,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
231000,35-39,female,78731,23.0209222523651,25.6023338796726,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
231100,35-39,female,42274,18.8200207115367,20.9795468693698,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
231200,35-39,female,121920,31.123657683399,34.5523232020111,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
310000,35-39,female,1088686,28.5869947336518,28.8571071442119,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
320100,35-39,female,351968,34.6032230914978,34.9458487088089,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
320200,35-39,female,276580,34.1207871311683,34.4554668912622,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
320300,35-39,female,292786,48.8227112525836,49.2768212006589,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
320400,35-39,female,190596,36.3409789249314,36.7012907421683,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
320500,35-39,female,545749,32.0076941123163,32.3168284358653,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
320600,35-39,female,215066,31.2878847274971,31.6547947476196,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
320700,35-39,female,148567,40.3134359212193,40.7458990520298,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
320800,35-39,female,135767,39.6125571783113,40.0591170970519,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
320900,35-39,female,205344,34.0333431662888,34.3274985755628,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
321000,35-39,female,130317,37.1759330570611,37.6804805935538,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
321100,35-39,female,100480,36.7723177387094,37.1648286140977,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
321200,35-39,female,113098,35.9934457054643,36.281417779077,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
321300,35-39,female,158028,42.7574525020604,43.2011234519159,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
330100,35-39,female,465420,25.219052164818,25.4313470199167,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
330200,35-39,female,376297,22.8846856260415,23.0687431745423,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
330300,35-39,female,393294,20.8554140772342,21.0088948763888,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
330400,35-39,female,192519,29.7636226904035,30.0274339946384,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
330500,35-39,female,112218,29.2293671158011,29.4934344643884,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
330600,35-39,female,169942,25.3129488403836,25.5177641588777,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
330700,35-39,female,272244,24.1122644435836,24.3031191555225,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
330800,35-39,female,70040,23.12594101512,23.3157421493936,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
330900,35-39,female,40785,23.1542326784509,23.346176178885,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
331000,35-39,female,244067,21.6347873935781,21.7989609330706,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
331100,35-39,female,81823,20.1601530354043,20.3131762777083,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
340100,35-39,female,324780,36.0719691699866,36.4283238390039,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
340200,35-39,female,105198,33.4601192748921,33.7693634701982,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
340300,35-39,female,94295,43.9532311247386,44.3832757032103,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
340400,35-39,female,91149,43.2479711000515,43.684332429868,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
340500,35-39,female,59714,34.7339011844409,35.0626438962509,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
340600,35-39,female,56963,47.8938410943406,48.3429994939528,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
340700,35-39,female,36077,33.3662653067468,33.6817471308755,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
340800,35-39,female,117177,29.7621462578714,30.0851889724297,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
341000,35-39,female,36962,22.0384758112407,22.2357509440831,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
341100,35-39,female,98184,37.8261044470505,38.2029554869504,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
341200,35-39,female,239691,46.887928223697,47.3886089919218,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
341300,35-39,female,144361,47.0911413761014,47.5274927056481,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
341500,35-39,female,124894,33.7582243946556,34.1320804826955,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
341600,35-39,female,139177,48.085354751007,48.5601887627745,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
341700,35-39,female,38887,27.3758933964023,27.6347411088751,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
341800,35-39,female,72278,27.6431695238708,27.8935629472036,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
350100,35-39,female,340392,19.4587643384347,19.6059454505181,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
350200,35-39,female,243345,20.4822797278218,20.6520540586605,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
350300,35-39,female,114738,19.3358584015379,19.4846940118882,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
350400,35-39,female,76503,19.7593447640796,19.9332180772424,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
350500,35-39,female,369957,19.8170353376932,19.975291867061,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
350600,35-39,female,181396,20.7037679966067,20.8936346787148,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
350700,35-39,female,80572,20.0247643527449,20.1874038758017,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
350800,35-39,female,100273,19.8463787975375,20.0378239674814,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
350900,35-39,female,113495,19.4565872120816,19.600777077332,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
360100,35-39,female,183043,30.8251270671434,31.1746581491065,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
360200,35-39,female,51968,24.6044038781833,24.8314842955873,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
360300,35-39,female,58951,25.6981252393869,26.0587319019349,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
360400,35-39,female,145667,28.1238517970696,28.4919144394589,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
360500,35-39,female,37626,28.783816334517,29.1504832597867,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
360600,35-39,female,35313,26.1309940243374,26.3712616245935,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
360700,35-39,female,262523,21.642091730839,21.8592734984156,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
360800,35-39,female,134725,25.1246848401653,25.4289248160758,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
360900,35-39,female,146954,27.6276930333547,27.9850612639486,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
361000,35-39,female,108138,23.9115681488616,24.1500745204879,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
361100,35-39,female,195229,25.1824370431361,25.4053647261361,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
370100,35-39,female,324034,48.3491290401856,48.8117821639419,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
370200,35-39,female,377906,38.4850459021667,38.9631558759149,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
370300,35-39,female,153236,47.0527535012871,47.5291952016811,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
370400,35-39,female,125499,51.3492699509782,51.8246763997007,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
370500,35-39,female,77360,45.3748050879829,45.9446272626945,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
370600,35-39,female,229152,33.9731442907808,34.5592930626778,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
370700,35-39,female,294615,44.7005791956315,45.1855675339699,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
370800,35-39,female,292258,51.5649600693797,52.0369941047455,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
370900,35-39,female,179281,50.096684430404,50.5593206904388,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
371000,35-39,female,102260,26.9460782892129,27.4688373281247,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
371100,35-39,female,89446,40.5825896549138,40.9987130902647,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
371300,35-39,female,352764,45.3206884684586,45.759896260186,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
371400,35-39,female,174619,49.5689431791155,50.0764873671141,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
371500,35-39,female,218970,53.5018772647934,54.0025636774269,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
371600,35-39,female,121631,47.5827892499199,48.1258514510974,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
371700,35-39,female,276096,53.0344353492504,53.5294897247532,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
410100,35-39,female,453101,51.6875996928005,52.3190643244703,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
410200,35-39,female,143960,53.605335550587,54.1737970944727,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
410300,35-39,female,209224,43.0420744711961,43.8755707107431,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
410400,35-39,female,141258,48.6561380587263,49.3798612445687,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
410500,35-39,female,167462,54.0573395864885,54.5137662169281,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
410600,35-39,female,40722,55.6177853015221,56.0890378580912,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
410700,35-39,female,184426,52.9676075439275,53.5043794431883,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
410800,35-39,female,106482,53.1476727113519,53.8205800086377,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
410900,35-39,female,126158,55.4196980512568,55.9328230104721,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
411000,35-39,female,126718,52.2407342868941,52.8914226463868,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
411100,35-39,female,75387,52.6319950712647,53.2959823644638,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
411200,35-39,female,56776,37.9838446956369,38.9737549679748,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
411300,35-39,female,287180,43.5520202034593,44.4103032934239,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
411400,35-39,female,214710,51.1428815138232,51.6432552528427,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
411500,35-39,female,140569,39.2091355970901,39.7452119638561,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
411600,35-39,female,263414,50.6072039852912,51.1699398396077,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
411700,35-39,female,173142,46.5856882752402,47.2125722181482,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
420100,35-39,female,467224,35.6117727414383,36.2331311468114,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
420200,35-39,female,81435,32.4477122579613,32.9137415521372,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
420300,35-39,female,103158,28.8192441071922,29.8706680970645,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
420500,35-39,female,119896,29.2075321958591,30.0984086880875,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
420600,35-39,female,177633,37.877779573976,38.8222389817254,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
420700,35-39,female,34989,35.9782297385834,36.5230415460804,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
420800,35-39,female,79508,38.7428340428106,39.5146140377892,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
420900,35-39,female,138858,36.4786484844034,37.0045385579352,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
421000,35-39,female,154281,37.5706773025607,38.326117263929,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
421100,35-39,female,169049,31.6378794598437,32.0699509599205,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
421200,35-39,female,86924,29.2600848966184,29.7492653104619,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
421300,35-39,female,68389,37.1726163210989,37.9402676056283,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
430100,35-39,female,400035,31.1677906100993,31.7319041994683,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
430200,35-39,female,133064,26.9136608882877,27.2932322407233,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
430300,35-39,female,86434,32.4605590526396,33.0449019128398,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
430400,35-39,female,201726,30.679373493901,31.1313593317719,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
430500,35-39,female,193016,26.448746748156,26.9076825658669,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
430600,35-39,female,153610,32.0835216013879,32.7261624249364,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
430700,35-39,female,136703,34.2513526213822,35.0511696569145,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
430800,35-39,female,44875,24.7234940503503,25.5289709351019,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
430900,35-39,female,109216,32.8296094322414,33.4543166661766,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
431000,35-39,female,158598,23.6127319707261,23.8742046893726,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
431100,35-39,female,177144,26.2781671430879,26.5803918079062,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
431200,35-39,female,138455,25.2384754392309,25.7961817260616,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
431300,35-39,female,119694,29.3373075546271,29.9421737521082,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
440100,35-39,female,814228,22.7705422839431,22.9079714414173,0.000339808459561767,0.000315838282624739,0.000366114804596319,0.157,1.6,15.5,36.8,2.4
