city_id,year,province_id,PM1,PM2_5,PM10,lnPM1,lnPM2_5,lnPM10,Shrinkage_pop,Impervious,UR,lnPGDP,Open,lnTech,ER,lnFixed,DZ,NDVI,Temperature,Precipitation,WindSpeed,aq_phase1_post,aq_phase2_post,post_inspection,post_inspection_lag1,post_air_inspection,inspection_current_year,inspection_air_current_year
130600,2014,130000,47.6600522314881,89.0338230654104,153.669744643546,3.86409356758876,4.48901633198015,5.03480578434624,0,13.9314251098231,0.0923449774360689,0.918142772455093,0.107275178181754,5.2257466737132,1,7.25533039119471,19,0.539445833857326,12.9073326923754,1.3305680128452,2.46381374215079,1,0,0,0,0,0,0
130600,2015,130000,39.7445642548373,74.2662132875943,125.630180156573,3.68247308344346,4.30765611462125,4.8333425130404,0,14.3681631699779,0.234779860088671,0.908451755110967,0.0923639474018985,5.36597601502185,1,7.27126053359312,19,0.576142425173359,12.1743434908296,1.61523211035513,2.51151609513171,1,0,1,0,0,1,0
130600,2016,130000,37.7582322902575,68.6479385774501,116.587123751818,3.63120352583448,4.22899110375803,4.75863883687349,0,14.6116635945111,0.236122618061309,0.987751374855266,0.073952231078938,5.67675380226828,1,7.43954625215151,19,0.563043589768453,12.0066846991085,1.74332367079648,2.46243430311318,1,0,1,1,0,0,0
130600,2017,130000,34.1753795768571,62.450505746519,112.695694998338,3.53150548940589,4.13437433496184,4.72469122154363,0,14.8298947627926,0.236864053377815,0.976034672145215,0.0914312609789723,5.76519110278484,1,7.39167387947291,19,0.563302978288011,12.5273432631152,1.63247750309353,2.44335437410998,1,0,1,1,0,1,0
130600,2018,130000,30.3704139592852,53.5839724628282,101.520851925478,3.4134689094977,3.98125000214511,4.62026421507185,0,14.9724803526667,0.23841059602649,0.959873530126132,0.0926460527171156,5.81413053182507,1,7.42212598332925,19,0.58458955572451,12.154760284727,1.45777582437784,2.44544779470934,1,0,1,1,0,0,0
130600,2019,130000,28.0365752589132,48.5979993073053,87.5828372913563,3.33350991700773,3.88358236354273,4.47258505741571,0,15.0521928540555,0.237860082304527,0.979083877849167,0.0908419661963097,6.01859321449623,1,7.47979820823033,19,0.566406991456571,12.4564488594888,1.50772289998919,2.38276439457622,1,0,1,1,0,0,0
130600,2020,130000,25.5279951500284,43.8418113110291,76.1675012629815,3.23977569898957,3.78058795818747,4.33293487910697,0,15.1958570097452,0.238959966983079,1.00747584864847,0.0741959536563724,6.23048144757848,1,7.83185967439994,19,0.59060336806983,12.1537470495121,1.6378052202518,2.3336683117426,1,0,1,1,0,0,0
130700,2011,130000,22.4060045698382,41.6749421998173,90.5860640290654,3.10932898409251,3.7299000417089,4.50630038255389,0,2.77689254410624,0.192340607616603,0.916082355818353,0.0180505136856899,2.63905732961526,0,6.40675265304362,8,0.431883001466378,8.26609877611164,0.979680994844554,2.76569419124158,0,0,0,0,0,0,0
130700,2012,130000,22.9439014811124,42.1925908550708,90.0954828242846,3.13305217052342,3.74224463347265,4.50087002822191,0,2.87742114061398,0.192143467122118,0.960284109061461,0.0196311016929839,2.56494935746154,0,6.56824343078212,10,0.442474397359997,7.47119168425368,1.29187719540258,3.09361185250348,1,0,0,0,0,0,0
130700,2013,130000,22.4204081380887,41.9197879085967,94.4413927777156,3.10997162167496,3.73575798056766,4.54797945986074,0,2.99593921954192,0.182694367102163,0.989716704475908,0.0182504767305802,3.04452243772342,1,6.6363041910233,10,0.475799281590728,8.32193858854946,1.43320547321263,3.0346126518664,1,0,0,0,0,0,0
130700,2014,130000,22.9968175905187,42.2576923178808,92.4769668098005,3.13535584072612,3.74378640392646,4.52695960604926,0,3.04414212092619,0.19355527102006,0.99607258434364,0.0237476558721142,3.36729582998647,1,6.72341783549409,11,0.455228878178477,9.66591794022448,1.25978948557443,2.85359958875757,1,0,0,0,0,0,0
